Line_Item_Id,Transaction_Id,Date,Customer_Id,Loyalty_Member,Product_Id,Product_Name,Category,Brand,Unit_Price,Quantity,Line_Total,Discount_Applied,Net_Amount,Payment_Method,Cashier_Id
LI000196,TXN10042,01-12-2025,C0011,TRUE,P030,Banana 1 dozen,Fruits,Fresh,62,1,62,0,62,UPI,EMP01
LI000197,TXN10042,01-12-2025,C0011,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,5,725,36.25,688.75,UPI,EMP04
LI000198,TXN10042,01-12-2025,C0011,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,5,225,0,225,Cash,EMP04
LI000199,TXN10042,01-12-2025,C0011,TRUE,P028,Onion 1kg,Vegetables,Fresh,42,2,84,4.2,79.8,Cash,EMP03
LI000200,TXN10043,01-12-2025,C0011,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,Cash,EMP01
LI000201,TXN10043,01-12-2025,C0011,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,4,128,6.4,121.6,Cash,EMP04
LI000202,TXN10043,01-12-2025,C0011,TRUE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Cash,EMP01
LI000203,TXN10043,01-12-2025,C0011,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Cash,EMP04
LI000204,TXN10043,01-12-2025,C0011,TRUE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,Cash,EMP04
LI000205,TXN10043,01-12-2025,C0011,TRUE,P018,Garam Masala 50g,Spices,Everest,42,4,168,0,168,UPI,EMP02
LI000206,TXN10044,2025-12-01,C0006,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,Cash,EMP04
LI000207,TXN10044,2025-12-01,C0006,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,UPI,EMP02
LI000208,TXN10044,2025-12-01,C0006,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,UPI,EMP01
LI000209,TXN10045,01-12-2025,C0014,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,2.4,45.6,Cash,EMP01
LI000210,TXN10045,01-12-2025,C0014,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,2,76,3.8,72.2,UPI,EMP01
LI000211,TXN10045,01-12-2025,C0014,TRUE,P029,Potato 1kg,Vegetables,Fresh,30,2,60,0,60,UPI,EMP04
LI000212,TXN10045,01-12-2025,C0014,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,2,336,16.8,319.2,UPI,EMP01
LI000213,TXN10045,01-12-2025,C0014,TRUE,P004,Urad Dal 500g,Staples,Local,72,2,144,0,144,UPI,EMP01
LI000214,TXN10045,01-12-2025,C0014,TRUE,P017,Coriander Powder 100g,Spices,Local,28,4,112,5.6,106.4,UPI,EMP02
LI000215,TXN10046,2025-12-01,C0067,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,2,110,0,110,UPI,EMP04
LI000216,TXN10046,2025-12-01,C0067,FALSE,P018,Garam Masala 50g,Spices,Everest,42,2,84,0,84,Card,EMP04
LI000217,TXN10046,2025-12-01,C0067,FALSE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,Cash,EMP02
LI000218,TXN10046,2025-12-01,C0067,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,3,435,0,435,UPI,EMP03
LI000219,TXN10046,2025-12-01,C0067,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,UPI,EMP04
LI000220,TXN10047,01-12-2025,C0054,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,14.25,270.75,Cash,EMP04
LI000221,TXN10047,01-12-2025,C0054,TRUE,P028,Onion 1kg,Vegetables,Fresh,42,1,42,0,42,UPI,EMP02
LI000222,TXN10047,01-12-2025,C0054,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,Cash,EMP04
LI000223,TXN10048,2025-12-01,C0056,FALSE,P029,Potato 1kg,Vegetables,Fresh,32,1,32,0,32,UPI,EMP04
LI000224,TXN10048,2025-12-01,C0056,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,Cash,EMP04
LI000225,TXN10048,2025-12-01,C0056,FALSE,P028,Onion 1kg,Vegetables,Fresh,43,1,43,0,43,UPI,EMP03
LI000226,TXN10048,2025-12-01,C0056,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,0,290,UPI,EMP01
LI000227,TXN10049,01-12-2025,C0052,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,UPI,EMP02
LI000228,TXN10049,01-12-2025,C0052,TRUE,P017,Coriander Powder 100g,Spices,Local,28,3,84,0,84,UPI,EMP01
LI000229,TXN10049,01-12-2025,C0052,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP03
LI000230,TXN10049,01-12-2025,C0052,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Card,EMP01
LI000231,TXN10049,01-12-2025,C0052,TRUE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,Cash,EMP02
LI000232,TXN10049,01-12-2025,C0052,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,Cash,EMP04
LI000233,TXN10050,2025-12-01,C0069,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,UPI,EMP01
LI000234,TXN10050,2025-12-01,C0069,FALSE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP03
LI000235,TXN10050,2025-12-01,C0069,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,Cash,EMP02
LI000236,TXN10050,2025-12-01,C0069,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,UPI,EMP01
LI000237,TXN10050,2025-12-01,C0069,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,3,285,0,285,Cash,EMP04
LI000238,TXN10051,01-12-2025,C0049,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,2,90,0,90,Card,EMP02
LI000239,TXN10051,01-12-2025,C0049,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,4,128,6.4,121.6,Cash,EMP03
LI000240,TXN10051,01-12-2025,C0049,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,5.7,108.3,UPI,EMP02
LI000241,TXN10051,01-12-2025,C0049,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,UPI,EMP01
LI000242,TXN10051,01-12-2025,C0049,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,Card,EMP03
LI000243,TXN10052,01-12-2025,C0050,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,Cash,EMP03
LI000244,TXN10052,01-12-2025,C0050,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,Cash,EMP03
LI000245,TXN10052,01-12-2025,C0050,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,UPI,EMP04
LI000246,TXN10052,01-12-2025,C0050,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,3,705,0,705,Cash,EMP01
LI000247,TXN10053,01-12-2025,C0021,TRUE,P005,Chana Dal 1kg,Staples,Local,98,2,196,0,196,Cash,EMP03
LI000248,TXN10053,01-12-2025,C0021,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,UPI,EMP03
LI000249,TXN10053,01-12-2025,C0021,TRUE,P013,Butter 100g,Dairy,Amul,58,1,58,2.9,55.1,Cash,EMP02
LI000250,TXN10053,01-12-2025,C0021,TRUE,P030,Banana 1 dozen,Fruits,Fresh,63,1,63,0,63,Cash,EMP04
LI000251,TXN10053,01-12-2025,C0021,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Cash,EMP02
LI000252,TXN10053,01-12-2025,C0021,TRUE,P012,Paneer 200g,Dairy,Heritage,75,3,225,11.25,213.75,Card,EMP04
LI000253,TXN10053,01-12-2025,C0021,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,0,72,Cash,EMP01
LI000254,TXN10054,01-12-2025,C0022,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,UPI,EMP03
LI000255,TXN10054,01-12-2025,C0022,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,Cash,EMP04
LI000256,TXN10054,01-12-2025,C0022,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,2,90,0,90,UPI,EMP01
LI000257,TXN10054,01-12-2025,C0022,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,UPI,EMP02
LI000258,TXN10054,01-12-2025,C0022,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,UPI,EMP04
LI000259,TXN10054,01-12-2025,C0022,TRUE,P004,Urad Dal 500g,Staples,Local,72,2,144,7.2,136.8,UPI,EMP01
LI000260,TXN10054,01-12-2025,C0022,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,3,435,21.75,413.25,Card,EMP03
LI000261,TXN10055,01-12-2025,C0040,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,14.25,270.75,Cash,EMP01
LI000262,TXN10055,01-12-2025,C0040,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,UPI,EMP04
LI000263,TXN10055,01-12-2025,C0040,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,0,76,Card,EMP04
LI000264,TXN10055,01-12-2025,C0040,TRUE,P028,Onion 1kg,Vegetables,Fresh,40,2,80,0,80,Cash,EMP01
LI000265,TXN10055,01-12-2025,C0040,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,Card,EMP04
LI000266,TXN10056,2025-12-01,C0096,FALSE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,Cash,EMP04
LI000267,TXN10056,2025-12-01,C0096,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,Cash,EMP02
LI000268,TXN10056,2025-12-01,C0096,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,3,534,0,534,Cash,EMP01
LI000269,TXN10056,2025-12-01,C0096,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,UPI,EMP02
LI000270,TXN10056,2025-12-01,C0096,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP04
LI000271,TXN10057,01-12-2025,C0033,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Cash,EMP03
LI000272,TXN10058,2025-12-01,C0003,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,3,435,0,435,Cash,EMP03
LI000273,TXN10058,2025-12-01,C0003,FALSE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,4,840,0,840,Cash,EMP02
LI000274,TXN10058,2025-12-01,C0003,FALSE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,Cash,EMP04
LI000275,TXN10058,2025-12-01,C0003,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Cash,EMP04
LI000276,TXN10059,01-12-2025,C0057,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,0,256,UPI,EMP01
LI000277,TXN10059,01-12-2025,C0057,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,0,270,UPI,EMP01
LI000278,TXN10059,01-12-2025,C0057,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,UPI,EMP03
LI000279,TXN10059,01-12-2025,C0057,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,UPI,EMP04
LI000280,TXN10060,01-12-2025,C0029,TRUE,P027,Tomato 1kg,Vegetables,Fresh,40,3,120,0,120,Cash,EMP03
LI000281,TXN10060,01-12-2025,C0029,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,1.6,30.4,UPI,EMP04
LI000282,TXN10060,01-12-2025,C0029,TRUE,P013,Butter 100g,Dairy,Amul,58,3,174,0,174,Cash,EMP01
LI000283,TXN10060,01-12-2025,C0029,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP01
LI000284,TXN10060,01-12-2025,C0029,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP01
LI000285,TXN10061,01-12-2025,C0048,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,1.9,36.1,Cash,EMP01
LI000286,TXN10061,01-12-2025,C0048,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP01
LI000287,TXN10061,01-12-2025,C0048,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,8.1,153.9,UPI,EMP01
LI000288,TXN10061,01-12-2025,C0048,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,UPI,EMP04
LI000289,TXN10061,01-12-2025,C0048,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,1.75,33.25,UPI,EMP03
LI000290,TXN10061,01-12-2025,C0048,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,Card,EMP03
LI000291,TXN10062,01-12-2025,C0005,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,UPI,EMP04
LI000292,TXN10062,01-12-2025,C0005,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,3,384,0,384,Cash,EMP01
LI000293,TXN10062,01-12-2025,C0005,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,UPI,EMP02
LI000294,TXN10062,01-12-2025,C0005,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,UPI,EMP04
LI000295,TXN10062,01-12-2025,C0005,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,7.25,137.75,Cash,EMP03
LI000296,TXN10062,01-12-2025,C0005,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,3,285,0,285,Card,EMP03
LI000297,TXN10063,2025-12-01,C0003,FALSE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,Cash,EMP01
LI000298,TXN10063,2025-12-01,C0003,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,4,128,0,128,Cash,EMP04
LI000299,TXN10063,2025-12-01,C0003,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,0,135,UPI,EMP04
LI000300,TXN10063,2025-12-01,C0003,FALSE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,Card,EMP02
LI000301,TXN10063,2025-12-01,C0003,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,Card,EMP02
LI000302,TXN10064,2025-12-01,C0084,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP03
LI000303,TXN10064,2025-12-01,C0084,FALSE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,Cash,EMP04
LI000304,TXN10064,2025-12-01,C0084,FALSE,P035,Dish Wash Bar 200g,Household,Vim,32,2,64,0,64,Cash,EMP02
LI000305,TXN10065,01-12-2025,C0062,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,Cash,EMP02
LI000306,TXN10065,01-12-2025,C0062,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,2,64,0,64,UPI,EMP04
LI000307,TXN10065,01-12-2025,C0062,TRUE,P029,Potato 1kg,Vegetables,Fresh,33,1,33,0,33,Cash,EMP03
LI000308,TXN10065,01-12-2025,C0062,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,1.9,36.1,UPI,EMP01
LI000309,TXN10065,01-12-2025,C0062,TRUE,P021,Horlicks 200g,Beverages,GSK,162,4,648,0,648,UPI,EMP02
LI000310,TXN10065,01-12-2025,C0062,TRUE,P005,Chana Dal 1kg,Staples,Local,98,2,196,0,196,Card,EMP04
LI000311,TXN10065,01-12-2025,C0062,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,2,270,0,270,Card,EMP01
LI000312,TXN10065,01-12-2025,C0062,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,2.1,39.9,Cash,EMP04
LI000313,TXN10065,01-12-2025,C0062,TRUE,P028,Onion 1kg,Vegetables,Fresh,39,3,117,0,117,Cash,EMP03
LI000314,TXN10065,01-12-2025,C0062,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,3.6,68.4,Cash,EMP01
LI000315,TXN10066,01-12-2025,C0010,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,UPI,EMP04
LI000316,TXN10066,01-12-2025,C0010,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,1,32,0,32,Cash,EMP02
LI000317,TXN10067,01-12-2025,C0048,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,Cash,EMP01
LI000318,TXN10067,01-12-2025,C0048,TRUE,P004,Urad Dal 500g,Staples,Local,72,2,144,0,144,UPI,EMP01
LI000319,TXN10067,01-12-2025,C0048,TRUE,P028,Onion 1kg,Vegetables,Fresh,40,1,40,2,38,UPI,EMP04
LI000320,TXN10067,01-12-2025,C0048,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,5,575,28.75,546.25,Card,EMP04
LI000321,TXN10067,01-12-2025,C0048,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP01
LI000322,TXN10068,01-12-2025,C0049,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP03
LI000323,TXN10068,01-12-2025,C0049,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,2,76,0,76,Cash,EMP04
LI000324,TXN10068,01-12-2025,C0049,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,Cash,EMP03
LI000325,TXN10068,01-12-2025,C0049,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,UPI,EMP04
LI000326,TXN10068,01-12-2025,C0049,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,Cash,EMP01
LI000327,TXN10068,01-12-2025,C0049,TRUE,P027,Tomato 1kg,Vegetables,Fresh,39,1,39,0,39,UPI,EMP03
LI000328,TXN10068,01-12-2025,C0049,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,Cash,EMP03
LI000329,TXN10068,01-12-2025,C0049,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,Card,EMP04
LI000330,TXN10069,2025-12-01,C0012,FALSE,P030,Banana 1 dozen,Fruits,Fresh,55,2,110,0,110,Cash,EMP02
LI000331,TXN10069,2025-12-01,C0012,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,1,115,0,115,UPI,EMP01
LI000332,TXN10069,2025-12-01,C0012,FALSE,P029,Potato 1kg,Vegetables,Fresh,31,1,31,0,31,UPI,EMP03
LI000333,TXN10070,01-12-2025,C0078,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,2,290,0,290,UPI,EMP02
LI000334,TXN10070,01-12-2025,C0078,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,UPI,EMP01
LI000335,TXN10070,01-12-2025,C0078,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,2,420,0,420,UPI,EMP01
LI000336,TXN10070,01-12-2025,C0078,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,4.75,90.25,UPI,EMP03
LI000337,TXN10070,01-12-2025,C0078,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,3.6,68.4,Cash,EMP04
LI000338,TXN10070,01-12-2025,C0078,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,4,512,25.6,486.4,UPI,EMP02
LI000339,TXN10070,01-12-2025,C0078,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,2,64,0,64,Card,EMP03
LI000340,TXN10070,01-12-2025,C0078,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,UPI,EMP01
LI000341,TXN10071,2025-12-01,C0003,FALSE,P028,Onion 1kg,Vegetables,Fresh,48,2,96,0,96,UPI,EMP04
LI000342,TXN10071,2025-12-01,C0003,FALSE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,UPI,EMP03
LI000343,TXN10071,2025-12-01,C0003,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP02
LI000344,TXN10071,2025-12-01,C0003,FALSE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,Cash,EMP02
LI000345,TXN10072,01-12-2025,C0057,TRUE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Cash,EMP02
LI000346,TXN10072,01-12-2025,C0057,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,Cash,EMP04
LI000347,TXN10072,01-12-2025,C0057,TRUE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,UPI,EMP03
LI000348,TXN10072,01-12-2025,C0057,TRUE,P005,Chana Dal 1kg,Staples,Local,98,2,196,0,196,Cash,EMP03
LI000349,TXN10072,01-12-2025,C0057,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,UPI,EMP03
LI000350,TXN10072,01-12-2025,C0057,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,3,435,0,435,UPI,EMP02
LI000351,TXN10073,01-12-2025,C0065,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,0,290,Cash,EMP02
LI000352,TXN10073,01-12-2025,C0065,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,2,230,0,230,Cash,EMP01
LI000353,TXN10073,01-12-2025,C0065,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,3,114,0,114,Cash,EMP02
LI000354,TXN10073,01-12-2025,C0065,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP01
LI000355,TXN10073,01-12-2025,C0065,TRUE,P012,Paneer 200g,Dairy,Heritage,75,3,225,0,225,UPI,EMP04
LI000356,TXN10074,01-12-2025,C0022,TRUE,P012,Paneer 200g,Dairy,Heritage,75,2,150,7.5,142.5,UPI,EMP04
LI000357,TXN10074,01-12-2025,C0022,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,UPI,EMP03
LI000358,TXN10074,01-12-2025,C0022,TRUE,P028,Onion 1kg,Vegetables,Fresh,42,2,84,4.2,79.8,Cash,EMP02
LI000359,TXN10074,01-12-2025,C0022,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,3,705,0,705,Cash,EMP03
LI000360,TXN10074,01-12-2025,C0022,TRUE,P027,Tomato 1kg,Vegetables,Fresh,44,2,88,0,88,Cash,EMP01
LI000361,TXN10074,01-12-2025,C0022,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,Cash,EMP03
LI000362,TXN10075,01-12-2025,C0042,TRUE,P004,Urad Dal 500g,Staples,Local,72,2,144,0,144,Cash,EMP01
LI000363,TXN10075,01-12-2025,C0042,TRUE,P017,Coriander Powder 100g,Spices,Local,28,2,56,2.8,53.2,Cash,EMP02
LI000364,TXN10075,01-12-2025,C0042,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,3,96,4.8,91.2,Cash,EMP03
LI000365,TXN10075,01-12-2025,C0042,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,3,285,0,285,Cash,EMP03
LI000366,TXN10076,2025-12-02,C0087,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,5,240,0,240,UPI,EMP02
LI000367,TXN10076,2025-12-02,C0087,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,3,135,0,135,UPI,EMP01
LI000368,TXN10077,2025-12-02,C0077,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,4,128,0,128,Cash,EMP02
LI000369,TXN10077,2025-12-02,C0077,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,4,580,0,580,UPI,EMP03
LI000370,TXN10078,02-12-2025,C0010,TRUE,P021,Horlicks 200g,Beverages,GSK,162,2,324,16.2,307.8,UPI,EMP01
LI000371,TXN10078,02-12-2025,C0010,TRUE,P029,Potato 1kg,Vegetables,Fresh,32,2,64,0,64,UPI,EMP01
LI000372,TXN10079,02-12-2025,C0021,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,4.75,90.25,UPI,EMP04
LI000373,TXN10079,02-12-2025,C0021,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,UPI,EMP01
LI000374,TXN10079,02-12-2025,C0021,TRUE,P029,Potato 1kg,Vegetables,Fresh,29,3,87,0,87,Card,EMP04
LI000375,TXN10079,02-12-2025,C0021,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,3,705,35.25,669.75,Cash,EMP04
LI000376,TXN10079,02-12-2025,C0021,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,UPI,EMP02
LI000377,TXN10079,02-12-2025,C0021,TRUE,P028,Onion 1kg,Vegetables,Fresh,48,2,96,4.8,91.2,Cash,EMP04
LI000378,TXN10079,02-12-2025,C0021,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,4,152,0,152,Cash,EMP02
LI000379,TXN10080,2025-12-02,C0120,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,UPI,EMP04
LI000380,TXN10080,2025-12-02,C0120,FALSE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,Cash,EMP03
LI000381,TXN10080,2025-12-02,C0120,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP02
LI000382,TXN10080,2025-12-02,C0120,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Card,EMP04
LI000383,TXN10080,2025-12-02,C0120,FALSE,P012,Paneer 200g,Dairy,Heritage,75,3,225,0,225,UPI,EMP01
LI000384,TXN10080,2025-12-02,C0120,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,4,192,0,192,Cash,EMP04
LI000385,TXN10081,2025-12-02,C0099,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,2,190,0,190,Cash,EMP02
LI000386,TXN10081,2025-12-02,C0099,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP04
LI000387,TXN10081,2025-12-02,C0099,FALSE,P027,Tomato 1kg,Vegetables,Fresh,42,2,84,0,84,Cash,EMP04
LI000388,TXN10082,02-12-2025,C0016,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP03
LI000389,TXN10082,02-12-2025,C0016,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,3,96,0,96,Card,EMP02
LI000390,TXN10082,02-12-2025,C0016,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,0,76,UPI,EMP01
LI000391,TXN10083,02-12-2025,C0005,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,4,128,0,128,Cash,EMP01
